Identifier,URI,Item Type,Sequence,Human Code,Full Statement,Abbreviated Statement,Notes,Supp. Info,Ed. Level,Language,Src. Item ID,# Parents,# Children,Imp. Start Date,Retirement Date,Last Modified
7fabbc9b-5550-466d-8fae-69bed4c7e339,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.2.6,SE.7.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,3,,,2025-01-31T21:00:06+00:00
c4233547-d4d0-476c-96eb-cba03c0e68d2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c4233547-d4d0-476c-96eb-cba03c0e68d2,Developmental Progression,2.3.2.6.1,SE.7.F.1,Demonstrates empathy to emotions and feelings of others.,,,,PK,,,1,0,,,2025-01-31T21:00:11+00:00
c134c787-ba58-4cb6-94f2-1c3b81a5b44d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c134c787-ba58-4cb6-94f2-1c3b81a5b44d,Developmental Progression,2.3.2.6.2,SE.7.F.2,Offers support to adults or other children who are distressed.,,,,PK,en,,1,0,,,2025-01-31T21:00:16+00:00
23bf5a00-d32c-4021-834c-962052c09128,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/23bf5a00-d32c-4021-834c-962052c09128,Developmental Progression,2.3.2.6.3,SE.7.F.3,Notices feelings of others.,,,,,,,1,0,,,2025-01-31T21:00:22+00:00
dc4dc6ca-6921-4f2c-ae62-cdd13495e067,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/dc4dc6ca-6921-4f2c-ae62-cdd13495e067,Standard,2.3.3,SE.8,Manages emotions with increasing independence.,,,,,,,1,6,,,2025-02-04T15:10:43+00:00
bc04808f-7e59-4b87-8ea2-3d6febc6da9e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.1,SE.8.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:00:34+00:00
9d439cb0-07df-4008-adb6-82af1e58f6a8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.3.3.1.1,SE.8.A.1,Self-soothes by finger-sucking or holding an object,,,,,,,1,0,,,2025-01-31T21:00:39+00:00
bd0b042f-f1e7-4549-9a97-e3eba7471271,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.2,SE.8.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:00:46+00:00
a1cba7fa-f2c6-4f1f-affe-0ebd952fa869,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.3.3.2.1,SE.8.B.1,Uses a comfort object when stressed,,,,,,,1,0,,,2025-01-31T21:00:51+00:00
440d9c38-9193-4a80-8c46-e4dec458233c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.3,SE.8.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:00:56+00:00
d274d152-a5d5-46ef-8bad-1938d1c461be,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.3.3.3.1,SE.8.C.1,Manages small frustrations without adult intervention,,,,,,,1,0,,,2025-01-31T21:01:00+00:00
a6bb8831-726a-4d34-9d7d-35ea994acc93,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.4,SE.8.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:02:38+00:00
6831a421-0765-4bec-a414-65ffde68147c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.3.3.4.1,SE.8.D.1,"Begins using calming strategies, such as deep breathing",,,,,,,1,0,,,2025-01-31T21:02:42+00:00
24f922eb-8bec-4b3d-8175-ce164b5b9e8d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.5,SE.8.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T21:02:47+00:00
7ddc2977-2fec-4622-8763-58b633fb1d0d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/7ddc2977-2fec-4622-8763-58b633fb1d0d,Developmental Progression,2.3.3.5.1,SE.8.E.1,Seeks adult support to manage more intense emotions.,,,,,en,,1,0,,,2025-01-31T21:02:53+00:00
9eed4035-28ae-4ad1-a31c-80f643fee806,https://satchelcommons.com/ims/case/v1p0/CFItems/9eed4035-28ae-4ad1-a31c-80f643fee806,Developmental Progression,2.3.3.5.2,SE.8.E.2,Manages less intense emotions independently.,,,,PK,en,,1,0,,,2025-01-31T21:03:01+00:00
3165e903-9655-4745-a163-ee97cf960db5,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.3.3.6,SE.8.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,5,,,2025-01-31T21:03:07+00:00
e8eaa94e-3364-41a4-9e3f-3225ec8039f7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/e8eaa94e-3364-41a4-9e3f-3225ec8039f7,Developmental Progression,2.3.3.6.1,SE.8.F.1,Connects feelings with behaviors.,,,,PK,en,,1,0,,,2025-01-31T21:03:15+00:00
5d8345e2-65c6-4603-bbc3-4b5c77e357e4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/5d8345e2-65c6-4603-bbc3-4b5c77e357e4,Developmental Progression,2.3.3.6.2,SE.8.F.2,Exhibits ability to regulate emotions without support.,,,,PK,en,,1,0,,,2025-01-31T21:03:21+00:00
b2b0ec0d-5a8b-41c4-97ce-e5e5333c4a38,https://satchelcommons.com/ims/case/v1p0/CFItems/b2b0ec0d-5a8b-41c4-97ce-e5e5333c4a38,Developmental Progression,2.3.3.6.3,SE.8.F.3,Expresses feelings in ways that are appropriate to the situation.,,,,PK,en,,1,0,,,2025-01-31T21:03:26+00:00
e67c7587-35a8-4ff7-9367-339abb0397b0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/e67c7587-35a8-4ff7-9367-339abb0397b0,Developmental Progression,2.3.3.6.4,SE.8.F.4,Looks for adult assistance when feelings are most intense.,,,,PK,en,,1,0,,,2025-01-31T21:03:31+00:00
c5d8aa15-8691-4119-8146-ee4c323c214c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c5d8aa15-8691-4119-8146-ee4c323c214c,Developmental Progression,2.3.3.6.5,SE.8.F.5,Uses a range of coping strategies to manage emotions with the support of an adult.,,,,PK,en,,1,0,,,2025-01-31T21:03:35+00:00
0b5c164b-c826-4752-8867-9dfdf57ab9d4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Cluster,2.4,,Sense of Identity and Belonging,,,,,,,1,3,,,2025-02-04T05:41:59+00:00
92e8daf2-dcfd-4111-a1da-5fb24489cb01,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/92e8daf2-dcfd-4111-a1da-5fb24489cb01,Standard,2.4.1,SE.9,Recognizes individuality and personal uniqueness.,,,,,,,1,6,,,2025-02-04T15:12:19+00:00
cef2acfa-bb21-49a0-9bb6-2f3713d25b9d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.1,SE.9.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:03:55+00:00
24c35981-3b54-4e02-a3d1-785263d08e62,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.1.1.1,SE.9.A.1,Looks at own reflection in a mirror,,,,,,,1,0,,,2025-01-31T21:03:59+00:00
0779db29-2a0e-41a1-8ef7-c22f73d08bb4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.2,SE.9.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:04:04+00:00
97788212-90d9-4c11-a9b2-3e7690c8c02f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.1.2.1,SE.9.B.1,Points to self in pictures or videos,,,,,,,1,0,,,2025-01-31T21:04:11+00:00
2b16588d-31ee-4421-9ffb-373ca5eaeb4f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.3,SE.9.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:04:17+00:00
c0455408-87a9-4f0d-b22c-cc3c99f0257d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.1.3.1,SE.9.C.1,Recognizes self by name and characteristics,,,,,,,1,0,,,2025-01-31T21:04:22+00:00
36af00e8-b5a2-40fc-9d1d-afdbdcc158c9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.4,SE.9.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:04:28+00:00
2275bd76-414b-43ef-8f5e-f9b14fd1f0f6,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.1.4.1,SE.9.D.1,Talks about self and family in relation to others,,,,,,,1,0,,,2025-01-31T21:04:32+00:00
c6b88071-76a8-4083-ac38-cac4b08b149f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.5,SE.9.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T21:04:38+00:00
f35ea564-9752-4c38-be19-f2c3d501dc11,https://satchelcommons.com/ims/case/v1p0/CFItems/f35ea564-9752-4c38-be19-f2c3d501dc11,Developmental Progression,2.4.1.5.1,SE.9.E.1,Describes own physical characteristics and behaviors.,,,,—,en,,1,0,,,2025-01-31T21:04:45+00:00
7a8897f4-2cc3-4d24-9b83-f41d1487dbb3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/7a8897f4-2cc3-4d24-9b83-f41d1487dbb3,Developmental Progression,2.4.1.5.2,SE.9.E.2,Indicates likes and dislikes when asked.,,,,,en,,1,0,,,2025-01-31T21:05:26+00:00
c9e32dbf-5b53-408d-8b86-dc74f36ed480,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.1.6,SE.9.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T21:04:54+00:00
a7b3f87c-c575-4fe5-9d5d-5676e9f30567,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/a7b3f87c-c575-4fe5-9d5d-5676e9f30567,Developmental Progression,2.4.1.6.1,SE.9.F.1,Understands others think differently than self,,,,PK,en,,1,0,,,2025-01-31T21:05:05+00:00
317b5570-ca0f-47b2-8b14-0ee42e367d41,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/317b5570-ca0f-47b2-8b14-0ee42e367d41,Developmental Progression,2.4.1.6.2,SE.9.F.2,Recognizes and respects differences in perspectives and opinions of others.,,,,PK,en,,1,0,,,2025-01-31T21:05:10+00:00
111c17bb-15ec-439d-b6d0-307de6677713,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/111c17bb-15ec-439d-b6d0-307de6677713,Developmental Progression,2.4.1.6.3,SE.9.F.3,"Exhibits knowledge of uniqueness of self, inlcuding talents, interests, preferences, or culture.",,,,PK,en,,1,0,,,2025-01-31T21:05:16+00:00
49e2dedb-61ac-4316-b935-6d10f974dd7b,https://satchelcommons.com/ims/case/v1p0/CFItems/49e2dedb-61ac-4316-b935-6d10f974dd7b,Developmental Progression,2.4.1.6.4,SE.9.F.4,Describes self using several different characteristics.,,,,PK,en,,1,0,,,2025-01-31T21:05:22+00:00
53861f57-1120-4d1b-88f7-dde8f13d230b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/53861f57-1120-4d1b-88f7-dde8f13d230b,Standard,2.4.2,SE.10,Displays confidence in skills and abilities.,,,,,,,1,6,,,2025-02-04T15:12:39+00:00
90182558-7c16-422a-8e21-31d5f9f4ed82,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.1,SE.10.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:05:36+00:00
92424dab-1797-4d88-8a65-10867e29b2b1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.2.1.1,SE.10.A.1,Smiles when praised for actions,,,,,,,1,0,,,2025-01-31T21:05:40+00:00
efb41b20-c448-48c0-9296-8c89f8d29735,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.2,SE.10.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:05:44+00:00
ffb4612d-55d8-4c05-be35-aed724ea65c0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.2.2.1,SE.10.B.1,Claps for accomplishments with adult modeling,,,,,,,1,0,,,2025-01-31T21:05:50+00:00
46d8689f-20d7-4f3a-958d-292f6044a425,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.3,SE.10.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:05:54+00:00
777f223e-ff7c-48c7-bc42-f5c74d2777a6,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.2.3.1,SE.10.C.1,"Tries new activities, like climbing stairs",,,,,,,1,0,,,2025-01-31T21:05:58+00:00
300ee012-243b-4fa5-99d7-de5a1a9e70f2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.4,SE.10.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:06:05+00:00
fc799ae1-fd8b-4017-a803-40028c3513d3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.2.4.1,SE.10.D.1,Shows pride in completed tasks,,,,,,,1,0,,,2025-01-31T21:06:10+00:00
cd1099cf-f4f6-4d47-bcb7-2c165f43b8e1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.5,SE.10.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,3,,,2025-01-31T21:06:13+00:00
e5f7ef52-7639-4fa0-a4e6-5ac0bd8a9e3e,https://satchelcommons.com/ims/case/v1p0/CFItems/e5f7ef52-7639-4fa0-a4e6-5ac0bd8a9e3e,Developmental Progression,2.4.2.5.1,SE.10.E.1,Shares positive feelings about self independently or when prompted by an adult.,,,,PK,en,,1,0,,,2025-01-31T21:06:24+00:00
01352a7b-f5e2-4d3b-8f66-e948564bbad8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/01352a7b-f5e2-4d3b-8f66-e948564bbad8,Developmental Progression,2.4.2.5.2,SE.10.E.2,Expresses pride in personal progress and accomplishments.,,,,,en,,1,0,,,2025-01-31T21:06:31+00:00
9d739e8e-72a6-4946-9272-e3c17b673c3a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/9d739e8e-72a6-4946-9272-e3c17b673c3a,Developmental Progression,2.4.2.5.3,SE.10.E.3,Identifies personal strengths and achievements.,,,,,,,1,0,,,2025-01-31T21:06:36+00:00
3893fd6b-d909-4366-beae-22526c4cff02,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.2.6,SE.10.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T21:06:42+00:00
17cff14f-fa7a-4b26-b3bc-66702281f3c7,https://satchelcommons.com/ims/case/v1p0/CFItems/17cff14f-fa7a-4b26-b3bc-66702281f3c7,Developmental Progression,2.4.2.6.1,SE.10.F.1,Shows satisfaction or seeks acknowledgment when completing a task or solving a problem.,,,,PK,en,,1,0,,,2025-01-31T21:06:48+00:00
7a32ec93-9056-46b1-bb7b-f79c5cd4b003,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/7a32ec93-9056-46b1-bb7b-f79c5cd4b003,Developmental Progression,2.4.2.6.2,SE.10.F.2,Exhibits confidence in own abilities and skills.,,,,PK,en,,1,0,,,2025-01-31T21:06:54+00:00
1365fde3-03ad-4921-a443-131048d6e715,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/1365fde3-03ad-4921-a443-131048d6e715,Developmental Progression,2.4.2.6.3,SE.10.F.3,"Shows positive thinking and self-appreciation with ""I-can"" statements.",,,,PK,en,,1,0,,,2025-01-31T21:06:59+00:00
946f4daa-4936-4efd-8a60-975235a11935,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/946f4daa-4936-4efd-8a60-975235a11935,Developmental Progression,2.4.2.6.4,SE.10.F.4,Expresses own ideas or beliefs in group contexts or in interactions with others.,,,,PK,en,,1,0,,,2025-01-31T21:07:04+00:00
b65d2d4b-7a34-49ae-bf79-7445dcd15805,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b65d2d4b-7a34-49ae-bf79-7445dcd15805,Standard,2.4.3,SE.11,Develops a sense of belonging within a group.,,,,,,,1,6,,,2025-02-04T15:13:48+00:00
eaa6f4d3-07a6-4dad-a952-d42a3680009c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.1,SE.11.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:07:30+00:00
995ac188-6bb7-4e45-8356-b1afb8938936,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.3.1.1,SE.11.B.1,Responds to family members’ voices with excitement,,,,,,,1,0,,,2025-01-31T21:07:26+00:00
89b06e7b-76c1-4cab-a530-cf821a30db24,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.2,SE.11.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:07:41+00:00
72fd187e-3d5c-4026-ad7b-feef2d7073de,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.3.2.1,SE.11.A.1,Points to family members in photos,,,,,,,1,0,,,2025-01-31T21:07:52+00:00
bd8f2968-5294-4ddd-805e-8fb5a33c9d39,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.3,SE.11.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:07:58+00:00
5d5ea62e-85f0-48a5-8e08-1f8cddbb3bc6,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.3.3.1,SE.11.C.1,Refers to family members by name,,,,,,,1,0,,,2025-01-31T21:08:02+00:00
df37367c-969c-410e-b94a-694e8dd63606,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.4,SE.11.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:08:07+00:00
4e12f1e6-4577-4e16-a460-b4a25e44d09b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,2.4.3.4.1,SE.11.D.1,Participates in family or community rituals,,,,,,,1,0,,,2025-01-31T21:08:26+00:00
cd6ca72e-4377-4b8a-9603-5f0ffa7da678,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.5,SE.11.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T21:08:31+00:00
e0d1b894-0d2e-41a0-aa3c-da61e6b664b2,https://satchelcommons.com/ims/case/v1p0/CFItems/e0d1b894-0d2e-41a0-aa3c-da61e6b664b2,Developmental Progression,2.4.3.5.1,SE.11.E.1,Relates personal stories about being a part of different groups.,,,,PK,en,,1,0,,,2025-01-31T21:08:42+00:00
225ffbdb-8b30-4341-8b55-317ce50d28cf,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/225ffbdb-8b30-4341-8b55-317ce50d28cf,Developmental Progression,2.4.3.5.2,SE.11.E.2,"Identifies self as being a part of different groups, such as family, community, culture, faith, or school.",,,,,en,,1,0,,,2025-01-31T21:08:47+00:00
b9182b2b-a59a-4f01-a962-4f3ff70e8545,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,2.4.3.6,SE.11.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T21:08:52+00:00
f51bf075-066d-4d32-b361-d3dd65f0e6dc,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/f51bf075-066d-4d32-b361-d3dd65f0e6dc,Developmental Progression,2.4.3.6.1,SE.11.F.1,Assumes role as classroom member.,,,,PK,en,,1,0,,,2025-01-31T21:09:03+00:00
ef002114-7e6f-4065-a63d-ab826a152d52,https://satchelcommons.com/ims/case/v1p0/CFItems/ef002114-7e6f-4065-a63d-ab826a152d52,Developmental Progression,2.4.3.6.2,SE.11.F.2,"Identifies self as being a part of different groups, such as family, community, culture, faith, or school.",,,,PK,en,,1,0,,,2025-01-31T21:09:08+00:00
2e1844d0-e0a5-4352-a1bd-8932987aed2c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/2e1844d0-e0a5-4352-a1bd-8932987aed2c,Developmental Progression,2.4.3.6.3,SE.11.F.3,Relates personal stories about being a part of different groups.,,,,PK,en,,1,0,,,2025-01-31T21:09:16+00:00
05c1d088-f7c5-4556-b0cb-7706e0d2e920,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/05c1d088-f7c5-4556-b0cb-7706e0d2e920,Developmental Progression,2.4.3.6.4,SE.11.F.4,Identifies similarities and differences about self across familiar environments and settings.,,,,PK,en,,1,0,,,2025-01-31T21:09:22+00:00
41463e5a-596e-4a33-9fc2-be661506275f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Domain,3,LC,Language and Communication,,,,,,,1,8,,,2025-02-06T14:59:41+00:00
0c8afa3a-01fd-42fa-8458-27ee9a908459,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Cluster,3.1,,Language and Communication: Attending and Understanding,,,,,,,1,2,,,2025-02-04T05:42:05+00:00
d134cea7-aaa5-4c09-b029-4136156df2b4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/d134cea7-aaa5-4c09-b029-4136156df2b4,Standard,3.1.1,LC.1,Attends to and begins understanding spoken language.,,,,,,,1,6,,,2025-02-04T15:13:58+00:00
8257a573-1b17-414e-8b16-f93841eb10d7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,3.1.1.1,,Infants (INF 8-18) Learning Outcome,,,,,,,1,2,,,2024-12-18T17:16:18+00:00
e924bff9-da3f-475d-b89e-1eb8be6cfbba,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.1.1,,Turns head toward familiar voices,,,,,,,1,0,,,2025-01-24T04:50:24+00:00
f0011571-2933-489d-8685-f90fe6137961,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.1.2,,"Exchanges facial expressions and language sounds with familiar adults or by changing focus, making eye contact, or looking at people or objects during these interactions.",,,,,,,1,0,,,2025-02-07T20:55:39+00:00
54a7272e-7c46-43ba-ac8f-4802105eb1b0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,3.1.1.2,,Infants (INF 0-8) Learning Outcome,,,,,,,1,2,,,2024-12-18T17:16:18+00:00
654969a2-6564-449d-8d4c-d4195415852e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.2.1,,Follows simple verbal instructions,,,,,,,1,0,,,2025-01-24T04:50:24+00:00
d94c2b53-e44d-410d-a228-e56fe0e71692,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.2.2,,"Shows understanding of the meaning of familiar caregivers’ verbal and non-verbal communication and responds with facial expressions, gestures, words or actions, such as looking at people or objects being referred to.",,,,,,,1,0,,,2025-02-07T20:56:10+00:00
882c3aab-35f6-4666-bb57-ab133d516cea,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,3.1.1.3,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,2,,,2024-12-18T17:16:18+00:00
25d617db-c58d-4677-99f7-8320bbf87b0a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.3.1,,"Demonstrates joint attention with adults by showing interest, understanding, or enjoyment when participating in language activities, such as fingerplays or stories.",,,,,,,1,0,,,2025-02-07T20:57:39+00:00
e86dfb84-8f14-4555-a395-f300fb35baa8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,3.1.1.3.2,,"Shows recognition of words, phrases, and simple sentences.",,,,,,,1,0,,,2025-02-07T20:58:10+00:00
